DOY,CO2,RH,Ustar,U_top,Ta_top,PAR,Press,Time,Timestamp
213.0,369.41,44.797,0.62561,2.7584,24.325,1380.8,98.7,5102.5,2011-08-01 09:30:00
213.0,371.62,43.743,0.53236,4.0035,24.809,1511.7,98.7,5103.0,2011-08-01 10:00:00
213.0,371.3,42.718,0.60518,3.9581,25.364,1631.8,98.7,5103.5,2011-08-01 10:30:00
213.0,370.43,41.488,0.72357,4.682,25.628,1748.8,98.7,5104.0,2011-08-01 11:00:00
213.0,370.15,42.713,0.80824,3.5817,26.061,1823.8,98.7,5104.5,2011-08-01 11:30:00
213.0,369.96,41.693,0.57166,3.5139,26.437,1886.7,98.7,5105.0,2011-08-01 12:00:00
213.0,369.99,41.879,0.82679,3.3079,26.833,1874.9,98.7,5105.5,2011-08-01 12:30:00
213.0,370.11,41.521,0.67513,3.8271,26.896,1831.1,98.7,5106.0,2011-08-01 13:00:00
213.0,369.95,39.992,0.81748,4.0725,27.068,1825.4,98.7,5106.5,2011-08-01 13:30:00
213.0,370.58,39.774,0.70075,5.0942,27.068,1739.1,98.7,5107.0,2011-08-01 14:00:00
213.0,370.17,37.514,0.73768,4.0304,27.334,1658.4,98.623,5107.5,2011-08-01 14:30:00
213.0,369.9,37.759,0.70761,3.5036,27.561,1539.3,98.6,5108.0,2011-08-01 15:00:00
213.0,370.21,38.581,0.69534,4.2666,27.66,1416.6,98.6,5108.5,2011-08-01 15:30:00
213.0,369.99,39.495,0.5062,4.007,27.637,1278.7,98.6,5109.0,2011-08-01 16:00:00
213.0,370.27,41.104,0.63475,4.4747,27.188,1125.1,98.6,5109.5,2011-08-01 16:30:00
213.0,371.49,44.895,0.51773,3.7947,26.798,949.38,98.6,5110.0,2011-08-01 17:00:00
213.0,373.42,47.767,0.66236,4.542,26.317,755.64,98.6,5110.5,2011-08-01 17:30:00
213.0,371.26,48.356,0.52629,3.0676,26.29,588.6,98.55,5111.0,2011-08-01 18:00:00
213.0,372.85,47.858,0.53368,4.0166,25.812,380.33,98.513,5111.5,2011-08-01 18:30:00
213.0,374.75,50.43,0.39161,3.5444,24.91,196.06,98.5,5112.0,2011-08-01 19:00:00
213.0,375.57,53.898,0.29204,3.9361,24.668,70.235,98.5,5112.5,2011-08-01 19:30:00
213.0,375.86,55.12,0.22547,4.0127,23.359,7.1958,98.5,5113.0,2011-08-01 20:00:00
213.0,375.82,53.347,0.19348,4.0207,23.337,2.1427,98.5,5113.5,2011-08-01 20:30:00
213.0,376.2,53.042,0.26971,4.6445,23.517,2.1389,98.5,5114.0,2011-08-01 21:00:00
213.0,376.95,57.353,0.26235,4.5526,22.743,2.1347,98.5,5114.5,2011-08-01 21:30:00
213.0,377.51,64.047,0.21673,3.5801,22.309,2.1319,98.5,5115.0,2011-08-01 22:00:00
213.0,378.83,67.905,0.10083,1.341,21.983,2.1063,98.5,5115.5,2011-08-01 22:30:00
213.0,378.39,69.482,0.1949,1.9139,22.451,2.1216,98.5,5116.0,2011-08-01 23:00:00
213.0,382.25,71.69,0.13642,3.7008,21.483,2.1238,98.5,5116.5,2011-08-01 23:30:00
214.0,382.63,73.932,0.18152,3.0723,21.076,2.1212,98.5,5117.0,2011-08-02 00:00:00
214.0,379.99,74.112,0.17887,3.0205,21.664,2.1184,98.5,5117.5,2011-08-02 00:30:00
214.0,378.06,75.146,0.13773,3.6129,22.035,2.122,98.43,5118.0,2011-08-02 01:00:00
214.0,378.03,75.674,0.090834,2.1752,21.391,2.1231,98.4,5118.5,2011-08-02 01:30:00
214.0,379.22,75.238,0.064623,2.8405,21.521,2.1152,98.4,5119.0,2011-08-02 02:00:00
214.0,381.12,77.778,0.1259,2.6243,21.552,2.1017,98.4,5119.5,2011-08-02 02:30:00
214.0,381.03,82.633,0.074285,2.7887,21.982,2.1074,98.4,5120.0,2011-08-02 03:00:00
214.0,385.59,81.757,0.050686,3.0364,20.498,2.1005,98.357,5120.5,2011-08-02 03:30:00
214.0,386.75,79.348,0.17692,3.8422,20.69,2.1107,98.397,5121.0,2011-08-02 04:00:00
214.0,386.16,77.759,0.20222,4.12,21.314,2.1156,98.347,5121.5,2011-08-02 04:30:00
214.0,387.35,76.325,0.30785,4.3419,22.006,4.2335,98.3,5122.0,2011-08-02 05:00:00
214.0,387.59,73.454,0.22704,3.2151,21.483,23.926,98.3,5122.5,2011-08-02 05:30:00
214.0,392.3,76.1,0.1366,2.8284,20.961,73.947,98.3,5123.0,2011-08-02 06:00:00
214.0,397.67,80.548,0.1133,3.1517,20.41,118.26,98.213,5123.5,2011-08-02 06:30:00
214.0,392.54,77.645,0.20522,3.3524,21.006,164.93,98.2,5124.0,2011-08-02 07:00:00
214.0,392.1,79.778,0.20365,3.0365,21.665,175.44,98.2,5124.5,2011-08-02 07:30:00
214.0,388.57,80.111,0.43033,3.8454,21.689,40.64,98.277,5125.0,2011-08-02 08:00:00
214.0,379.8,93.61,0.24735,3.2536,21.711,98.032,98.2,5125.5,2011-08-02 08:30:00
214.0,379.15,96.945,0.42775,4.1013,21.221,149.21,98.2,5126.0,2011-08-02 09:00:00
214.0,379.63,92.973,0.44976,4.5059,22.19,111.76,98.2,5126.5,2011-08-02 09:30:00
214.0,379.54,91.633,0.47716,3.3416,21.747,525.26,98.167,5127.0,2011-08-02 10:00:00
214.0,378.82,91.937,0.61211,4.0583,22.13,699.29,98.1,5127.5,2011-08-02 10:30:00
214.0,378.12,91.936,0.5635,3.8138,23.106,684.29,98.1,5128.0,2011-08-02 11:00:00
214.0,377.41,91.698,0.51941,3.178,23.192,574.43,98.033,5128.5,2011-08-02 11:30:00
214.0,377.57,93.336,0.43208,2.5391,23.149,433.47,98.0,5129.0,2011-08-02 12:00:00
214.0,377.31,94.456,0.4086,2.9887,22.818,307.12,98.0,5129.5,2011-08-02 12:30:00
214.0,375.44,95.803,0.24108,0.86312,23.093,452.94,97.993,5130.0,2011-08-02 13:00:00
214.0,375.36,95.297,0.39305,3.0437,23.783,212.28,97.963,5130.5,2011-08-02 13:30:00
214.0,376.37,92.866,0.398,3.5857,23.644,285.08,98.0,5131.0,2011-08-02 14:00:00
214.0,377.65,91.124,0.45408,3.3487,23.06,178.76,97.96,5131.5,2011-08-02 14:30:00
214.0,378.02,87.905,0.26833,3.809,22.501,177.76,97.9,5132.0,2011-08-02 15:00:00
214.0,378.03,90.15,0.38459,4.3636,23.107,130.84,97.9,5132.5,2011-08-02 15:30:00
214.0,377.16,90.334,0.22145,3.9632,22.563,209.51,97.813,5133.0,2011-08-02 16:00:00
214.0,376.88,92.073,0.41101,4.7713,22.316,292.26,97.8,5133.5,2011-08-02 16:30:00
214.0,377.83,93.06,0.44355,4.7523,22.349,217.86,97.77,5134.0,2011-08-02 17:00:00
214.0,378.0,94.374,0.46586,4.2932,22.125,179.87,97.74,5134.5,2011-08-02 17:30:00
214.0,376.07,94.75,0.32445,3.5327,22.228,155.21,97.757,5135.0,2011-08-02 18:00:00
214.0,374.84,95.29,0.24992,3.5332,22.609,108.42,97.7,5135.5,2011-08-02 18:30:00
214.0,375.0,95.86,0.093938,2.1606,22.358,34.615,97.7,5136.0,2011-08-02 19:00:00
214.0,375.27,96.283,0.082724,2.3431,22.407,20.637,97.7,5136.5,2011-08-02 19:30:00
214.0,375.2,96.624,0.065793,2.8064,22.424,4.1263,97.7,5137.0,2011-08-02 20:00:00
214.0,375.6,95.579,0.12161,2.7713,22.868,2.1465,97.7,5137.5,2011-08-02 20:30:00
214.0,377.09,95.905,0.11999,2.075,22.894,2.145,97.7,5138.0,2011-08-02 21:00:00
214.0,378.66,96.144,0.098546,2.0844,23.026,2.1409,97.7,5138.5,2011-08-02 21:30:00
214.0,382.79,95.127,0.12607,2.2004,22.977,2.1421,97.7,5139.0,2011-08-02 22:00:00
214.0,385.52,92.181,0.08552,2.5053,23.038,2.1663,97.603,5139.5,2011-08-02 22:30:00
214.0,387.68,93.334,0.097315,2.4273,22.88,2.1448,97.607,5140.0,2011-08-02 23:00:00
214.0,391.52,95.402,0.085,2.3712,22.565,2.1691,97.7,5140.5,2011-08-02 23:30:00
215.0,397.28,96.102,0.13237,2.6533,22.437,2.1336,97.7,5141.0,2011-08-03 00:00:00
215.0,407.23,96.775,0.20151,2.4921,22.16,2.1282,97.693,5141.5,2011-08-03 00:30:00
215.0,408.99,97.039,0.2273,3.0404,21.945,2.1315,97.61,5142.0,2011-08-03 01:00:00
215.0,407.04,99.798,0.41147,2.7465,23.045,2.1378,97.6,5142.5,2011-08-03 01:30:00
215.0,404.77,99.454,0.28152,2.9659,21.605,2.1379,97.6,5143.0,2011-08-03 02:00:00
215.0,401.08,99.839,0.36838,3.5552,21.782,2.1456,97.6,5143.5,2011-08-03 02:30:00
215.0,402.68,98.974,0.31994,3.1884,21.439,2.1478,97.6,5144.0,2011-08-03 03:00:00
215.0,404.76,98.371,0.48569,3.7053,21.285,2.1881,97.6,5144.5,2011-08-03 03:30:00
215.0,403.63,99.329,0.49507,4.0228,21.326,2.117,97.6,5145.0,2011-08-03 04:00:00
215.0,402.77,97.695,0.60592,3.9493,20.968,2.1374,97.643,5145.5,2011-08-03 04:30:00
215.0,397.26,96.367,0.68928,4.5013,20.682,2.9807,97.7,5146.0,2011-08-03 05:00:00
215.0,395.12,96.964,0.52375,4.2888,20.519,13.552,97.7,5146.5,2011-08-03 05:30:00
215.0,394.52,98.238,0.65858,4.5805,21.323,31.831,97.7,5147.0,2011-08-03 06:00:00
215.0,394.16,97.521,0.57481,3.7261,20.324,37.626,97.72,5147.5,2011-08-03 06:30:00
215.0,392.97,98.045,0.65261,3.4445,20.09,61.749,97.8,5148.0,2011-08-03 07:00:00
215.0,389.76,96.892,0.56506,3.6399,19.749,105.79,97.8,5148.5,2011-08-03 07:30:00
215.0,387.69,97.531,0.63674,3.6233,19.923,113.86,97.8,5149.0,2011-08-03 08:00:00
215.0,388.1,98.983,0.50984,3.2689,20.921,151.48,97.8,5149.5,2011-08-03 08:30:00
215.0,385.38,95.147,0.55116,3.4692,20.327,197.02,97.8,5150.0,2011-08-03 09:00:00
215.0,380.92,91.123,0.56215,4.0728,20.154,339.66,97.887,5150.5,2011-08-03 09:30:00
215.0,379.33,91.025,0.55162,3.1913,20.425,306.13,97.9,5151.0,2011-08-03 10:00:00
215.0,378.13,89.847,0.54617,3.0276,20.458,343.16,97.9,5151.5,2011-08-03 10:30:00
215.0,379.21,89.921,0.48173,3.2986,20.833,494.93,97.9,5152.0,2011-08-03 11:00:00
215.0,381.69,89.559,0.46239,3.5188,20.997,424.6,97.917,5152.5,2011-08-03 11:30:00
215.0,382.0,87.558,0.58059,3.1906,21.518,1131.5,97.93,5153.0,2011-08-03 12:00:00
215.0,380.31,83.403,0.61234,3.371,22.447,1085.1,98.0,5153.5,2011-08-03 12:30:00
215.0,377.96,83.035,0.55058,3.3518,22.7,904.49,98.0,5154.0,2011-08-03 13:00:00
215.0,374.32,81.071,0.58856,3.6714,23.154,831.21,98.0,5154.5,2011-08-03 13:30:00
215.0,372.86,80.979,0.57062,4.3781,23.148,728.08,98.0,5155.0,2011-08-03 14:00:00
215.0,370.13,78.819,0.56243,4.1241,23.444,884.0,98.0,5155.5,2011-08-03 14:30:00
215.0,368.82,79.877,0.6637,3.821,23.189,444.14,98.04,5156.0,2011-08-03 15:00:00
215.0,368.9,85.236,0.605,3.7291,22.406,188.67,98.1,5156.5,2011-08-03 15:30:00
215.0,376.46,95.862,0.53202,2.9372,21.837,147.16,98.1,5157.0,2011-08-03 16:00:00
215.0,374.85,96.768,0.66132,3.7212,21.131,398.65,98.197,5157.5,2011-08-03 16:30:00
215.0,371.13,93.791,0.57308,3.5874,20.452,339.55,98.2,5158.0,2011-08-03 17:00:00
215.0,370.1,91.138,0.43227,3.4444,20.669,283.76,98.2,5158.5,2011-08-03 17:30:00
215.0,369.7,89.492,0.36602,2.2632,20.914,309.47,98.257,5159.0,2011-08-03 18:00:00
215.0,369.94,87.85,0.31316,2.0451,21.438,189.99,98.3,5159.5,2011-08-03 18:30:00
215.0,370.43,86.849,0.11421,2.3087,21.764,82.726,98.3,5160.0,2011-08-03 19:00:00
215.0,370.16,85.648,0.061674,1.7868,21.202,39.309,98.3,5160.5,2011-08-03 19:30:00
215.0,369.96,85.258,0.05381,1.2896,21.119,5.722,98.333,5161.0,2011-08-03 20:00:00
215.0,372.92,88.194,0.052725,1.7484,21.064,2.109,98.4,5161.5,2011-08-03 20:30:00
215.0,376.86,93.164,0.046495,2.3378,21.257,2.1098,98.4,5162.0,2011-08-03 21:00:00
215.0,379.34,93.452,0.070006,2.3558,20.61,2.1039,98.4,5162.5,2011-08-03 21:30:00
215.0,383.78,95.672,0.13454,2.9326,19.625,2.1429,98.4,5163.0,2011-08-03 22:00:00
215.0,386.41,99.098,0.070596,2.0867,20.892,2.1081,98.41,5163.5,2011-08-03 22:30:00
215.0,377.29,95.551,0.056361,1.4866,20.953,2.1329,98.5,5164.0,2011-08-03 23:00:00
215.0,376.12,94.565,0.059747,2.1621,20.37,2.0312,98.5,5164.5,2011-08-03 23:30:00
216.0,378.23,98.262,0.064492,2.3413,20.442,2.0867,98.5,5165.0,2011-08-04 00:00:00
216.0,370.01,89.311,0.084185,2.4412,20.486,2.1111,98.5,5165.5,2011-08-04 00:30:00
216.0,369.3,86.665,0.09144,2.1734,20.783,2.112,98.5,5166.0,2011-08-04 01:00:00
216.0,370.45,86.128,0.067139,1.9644,20.399,2.1148,98.5,5166.5,2011-08-04 01:30:00
216.0,369.87,90.415,0.043293,2.8963,21.025,2.1097,98.573,5167.0,2011-08-04 02:00:00
216.0,374.75,96.411,0.11503,2.7761,20.644,2.1239,98.6,5167.5,2011-08-04 02:30:00
216.0,375.49,95.099,0.076923,2.6701,20.359,2.1365,98.6,5168.0,2011-08-04 03:00:00
216.0,384.05,97.852,0.036392,2.8184,18.498,2.1243,98.6,5168.5,2011-08-04 03:30:00
216.0,391.06,98.533,0.12884,3.2095,18.219,2.0249,98.6,5169.0,2011-08-04 04:00:00
216.0,393.5,99.562,0.16987,3.0837,18.331,2.0925,98.6,5169.5,2011-08-04 04:30:00
216.0,388.03,99.733,0.17566,3.3188,18.467,4.9556,98.69,5170.0,2011-08-04 05:00:00
216.0,383.64,99.733,0.19349,3.114,18.802,43.113,98.7,5170.5,2011-08-04 05:30:00
216.0,385.82,99.733,0.13775,3.0174,19.354,113.19,98.7,5171.0,2011-08-04 06:00:00
216.0,382.79,96.334,0.13673,3.0669,19.401,293.65,98.7,5171.5,2011-08-04 06:30:00
216.0,382.43,93.146,0.21458,2.7747,19.725,544.14,98.717,5172.0,2011-08-04 07:00:00
216.0,385.1,91.655,0.28373,2.2744,20.233,738.26,98.8,5172.5,2011-08-04 07:30:00
216.0,379.69,86.312,0.32537,2.563,21.335,887.65,98.8,5173.0,2011-08-04 08:00:00
216.0,371.84,79.763,0.1803,1.8153,22.328,993.6,98.8,5173.5,2011-08-04 08:30:00
216.0,368.83,74.471,0.27376,0.86972,23.487,1164.8,98.763,5174.0,2011-08-04 09:00:00
216.0,366.82,68.217,0.37734,1.7886,24.15,1252.8,98.77,5174.5,2011-08-04 09:30:00
216.0,365.35,67.404,0.19603,1.5897,24.463,1427.5,98.8,5175.0,2011-08-04 10:00:00
216.0,365.48,67.565,0.33768,1.3465,25.161,1436.9,98.8,5175.5,2011-08-04 10:30:00
216.0,364.71,67.538,0.46843,0.90336,25.551,1625.9,98.8,5176.0,2011-08-04 11:00:00
216.0,364.35,66.474,0.41481,1.4105,25.457,969.08,98.8,5176.5,2011-08-04 11:30:00
216.0,365.78,60.904,0.5106,1.6292,26.042,1697.7,98.8,5177.0,2011-08-04 12:00:00
216.0,365.1,61.477,0.66374,2.1359,26.126,1114.9,98.8,5177.5,2011-08-04 12:30:00
216.0,366.62,58.411,0.151,2.0869,26.047,1123.6,98.8,5178.0,2011-08-04 13:00:00
216.0,365.18,58.455,0.5268,1.5318,26.651,1286.4,98.8,5178.5,2011-08-04 13:30:00
216.0,363.61,61.931,0.33809,1.5323,26.29,1133.8,98.8,5179.0,2011-08-04 14:00:00
216.0,365.33,61.354,0.5036,2.2008,26.439,1332.2,98.79,5179.5,2011-08-04 14:30:00
216.0,366.09,60.277,0.62964,2.6926,26.619,1448.6,98.8,5180.0,2011-08-04 15:00:00
216.0,365.95,60.309,0.44542,1.7881,26.597,1284.2,98.77,5180.5,2011-08-04 15:30:00
216.0,365.67,59.006,0.44234,1.613,26.748,1163.2,98.7,5181.0,2011-08-04 16:00:00
216.0,365.47,58.589,0.32257,1.4141,26.859,1022.5,98.7,5181.5,2011-08-04 16:30:00
216.0,366.17,58.403,0.15595,1.5492,26.678,857.55,98.7,5182.0,2011-08-04 17:00:00
216.0,366.34,57.317,0.16137,1.2742,26.705,638.02,98.7,5182.5,2011-08-04 17:30:00
216.0,366.09,65.556,0.26569,1.7215,26.101,327.8,98.7,5183.0,2011-08-04 18:00:00
216.0,367.98,70.954,0.16783,1.6331,25.511,199.06,98.7,5183.5,2011-08-04 18:30:00
216.0,368.04,69.928,0.14918,2.6831,25.387,89.393,98.7,5184.0,2011-08-04 19:00:00
216.0,370.84,73.57,0.16598,2.2776,25.432,35.435,98.7,5184.5,2011-08-04 19:30:00
216.0,371.68,74.769,0.14243,2.0767,24.6,4.5075,98.7,5185.0,2011-08-04 20:00:00
216.0,372.17,75.021,0.080567,2.0147,24.151,2.1338,98.7,5185.5,2011-08-04 20:30:00
216.0,374.32,78.224,0.062107,2.6325,23.445,2.1192,98.7,5186.0,2011-08-04 21:00:00
216.0,375.36,79.239,0.077275,2.395,23.432,2.1196,98.7,5186.5,2011-08-04 21:30:00
216.0,380.92,83.761,0.031619,2.3169,23.737,2.1149,98.7,5187.0,2011-08-04 22:00:00
216.0,380.79,81.957,0.067627,2.3468,23.337,2.1201,98.7,5187.5,2011-08-04 22:30:00
216.0,382.5,82.318,0.056261,2.6885,23.061,2.1146,98.71,5188.0,2011-08-04 23:00:00
216.0,381.62,85.556,0.055611,2.077,21.885,2.1171,98.8,5188.5,2011-08-04 23:30:00
217.0,384.96,86.531,0.12113,1.2303,21.396,2.1128,98.8,5189.0,2011-08-05 00:00:00
217.0,386.98,88.726,0.085091,0.55115,21.335,2.102,98.8,5189.5,2011-08-05 00:30:00
217.0,388.91,90.408,0.12696,0.28637,21.598,2.0927,98.8,5190.0,2011-08-05 01:00:00
217.0,389.74,92.941,0.031854,1.4308,21.906,2.1136,98.8,5190.5,2011-08-05 01:30:00
217.0,398.31,96.401,0.10305,1.7432,20.015,2.0977,98.8,5191.0,2011-08-05 02:00:00
217.0,395.44,96.66,0.11916,1.461,19.786,2.1021,98.8,5191.5,2011-08-05 02:30:00
217.0,393.11,93.743,0.065235,1.2579,19.9,2.104,98.8,5192.0,2011-08-05 03:00:00
217.0,395.89,93.776,0.095229,1.6795,19.503,2.1006,98.8,5192.5,2011-08-05 03:30:00
217.0,394.84,93.431,0.13333,1.5643,19.472,2.1077,98.8,5193.0,2011-08-05 04:00:00
217.0,396.99,95.954,0.07065,1.1127,19.94,2.1033,98.8,5193.5,2011-08-05 04:30:00
217.0,393.97,96.262,0.10583,1.6123,19.585,4.7013,98.8,5194.0,2011-08-05 05:00:00
217.0,390.6,95.996,0.085842,2.7543,20.488,38.93,98.8,5194.5,2011-08-05 05:30:00
217.0,397.95,98.723,0.03365,1.5287,19.833,113.36,98.823,5195.0,2011-08-05 06:00:00
217.0,390.73,94.603,0.11428,1.2055,20.636,272.9,98.877,5195.5,2011-08-05 06:30:00
217.0,387.43,91.063,0.18605,0.8059,20.748,513.67,98.9,5196.0,2011-08-05 07:00:00
217.0,382.15,83.664,0.16562,0.7244,21.7,691.72,98.9,5196.5,2011-08-05 07:30:00
217.0,379.79,79.362,0.20419,0.78737,22.872,873.98,98.9,5197.0,2011-08-05 08:00:00
217.0,387.81,76.064,0.26494,0.94844,23.5,1029.0,98.817,5197.5,2011-08-05 08:30:00
217.0,378.87,72.348,0.21883,0.46939,24.36,1189.0,98.8,5198.0,2011-08-05 09:00:00
217.0,370.15,67.023,0.34517,1.0139,24.978,1325.3,98.8,5198.5,2011-08-05 09:30:00
217.0,370.84,67.633,0.1449,0.12235,25.609,1467.2,98.8,5199.0,2011-08-05 10:00:00
217.0,366.42,63.045,0.24233,0.69374,26.006,1606.9,98.8,5199.5,2011-08-05 10:30:00
217.0,363.52,61.19,0.5358,1.2022,26.483,1717.5,98.8,5200.0,2011-08-05 11:00:00
217.0,365.3,60.938,0.39191,1.0805,27.063,1905.4,98.8,5200.5,2011-08-05 11:30:00
217.0,365.32,57.084,0.44901,2.8697,27.052,1833.7,98.8,5201.0,2011-08-05 12:00:00
217.0,365.22,54.343,0.20085,2.4057,27.199,1846.7,98.8,5201.5,2011-08-05 12:30:00
217.0,366.79,51.965,0.29349,2.3008,27.646,1779.8,98.797,5202.0,2011-08-05 13:00:00
217.0,366.17,52.89,0.32695,2.2176,27.843,1688.9,98.7,5202.5,2011-08-05 13:30:00
217.0,366.25,52.397,0.39169,2.2605,27.967,1670.3,98.7,5203.0,2011-08-05 14:00:00
217.0,365.85,56.87,0.54459,1.3388,28.069,1431.0,98.7,5203.5,2011-08-05 14:30:00
217.0,365.67,64.17,0.53966,3.9475,27.169,1458.4,98.7,5204.0,2011-08-05 15:00:00
217.0,364.91,64.389,0.57888,3.6245,27.046,1334.8,98.7,5204.5,2011-08-05 15:30:00
217.0,364.41,66.313,0.54219,3.9511,26.432,845.69,98.7,5205.0,2011-08-05 16:00:00
217.0,363.23,66.944,0.43547,3.4827,25.874,637.53,98.7,5205.5,2011-08-05 16:30:00
217.0,363.12,66.367,0.49497,3.4774,25.478,604.03,98.7,5206.0,2011-08-05 17:00:00
217.0,364.24,67.654,0.43299,2.9233,25.308,496.47,98.7,5206.5,2011-08-05 17:30:00
217.0,364.96,71.057,0.42428,2.6396,24.952,348.75,98.673,5207.0,2011-08-05 18:00:00
217.0,364.42,72.924,0.36352,2.732,25.269,201.86,98.6,5207.5,2011-08-05 18:30:00
217.0,366.7,73.349,0.30701,2.8052,24.707,93.522,98.6,5208.0,2011-08-05 19:00:00
217.0,368.08,74.792,0.27508,2.8552,24.515,23.343,98.6,5208.5,2011-08-05 19:30:00
217.0,368.84,75.763,0.17668,2.7195,24.056,2.922,98.6,5209.0,2011-08-05 20:00:00
217.0,371.53,79.514,0.18376,2.2842,23.979,2.111,98.6,5209.5,2011-08-05 20:30:00
217.0,373.94,80.804,0.15019,2.1051,23.612,2.1019,98.6,5210.0,2011-08-05 21:00:00
217.0,375.88,81.089,0.1258,2.4612,22.946,2.1035,98.6,5210.5,2011-08-05 21:30:00
217.0,377.49,84.208,0.092236,2.4489,22.041,2.111,98.6,5211.0,2011-08-05 22:00:00
217.0,379.75,88.122,0.042798,2.1076,22.712,2.1113,98.6,5211.5,2011-08-05 22:30:00
217.0,373.5,82.439,0.084619,1.7381,23.07,2.152,98.6,5212.0,2011-08-05 23:00:00
217.0,375.64,83.069,0.06845,1.1821,22.852,2.1278,98.6,5212.5,2011-08-05 23:30:00
218.0,378.45,84.924,0.10871,1.2645,22.199,2.1143,98.547,5213.0,2011-08-06 00:00:00
218.0,380.03,85.479,0.052946,1.1251,21.624,2.1174,98.517,5213.5,2011-08-06 00:30:00
218.0,384.85,88.575,0.059015,0.91891,21.485,2.12,98.5,5214.0,2011-08-06 01:00:00
218.0,385.22,89.266,0.033763,0.97635,21.763,2.1187,98.5,5214.5,2011-08-06 01:30:00
218.0,379.98,86.797,0.052617,1.5259,21.969,2.1206,98.5,5215.0,2011-08-06 02:00:00
218.0,378.34,86.955,0.08054,2.5434,22.426,2.1216,98.5,5215.5,2011-08-06 02:30:00
218.0,387.7,90.482,0.11352,2.1723,20.724,2.1134,98.5,5216.0,2011-08-06 03:00:00
218.0,386.88,89.698,0.11213,1.5586,21.653,2.1248,98.5,5216.5,2011-08-06 03:30:00
218.0,386.61,89.094,0.078638,1.7505,21.665,2.1138,98.46,5217.0,2011-08-06 04:00:00
218.0,387.33,90.068,0.044093,2.102,22.28,2.1161,98.4,5217.5,2011-08-06 04:30:00
218.0,389.85,91.757,0.12161,2.131,21.744,3.565,98.4,5218.0,2011-08-06 05:00:00
218.0,389.81,93.106,0.34477,2.4286,22.042,32.253,98.4,5218.5,2011-08-06 05:30:00
218.0,391.25,92.244,0.11721,2.03,21.617,85.314,98.4,5219.0,2011-08-06 06:00:00
218.0,393.69,92.272,0.18095,1.5582,21.227,124.88,98.4,5219.5,2011-08-06 06:30:00
218.0,394.31,92.894,0.12203,1.2683,21.269,177.72,98.4,5220.0,2011-08-06 07:00:00
218.0,390.48,91.797,0.10648,0.64756,21.182,286.33,98.4,5220.5,2011-08-06 07:30:00
218.0,389.24,87.02,0.17207,0.83754,21.946,583.55,98.4,5221.0,2011-08-06 08:00:00
218.0,388.36,80.048,0.28467,1.1358,23.27,715.06,98.4,5221.5,2011-08-06 08:30:00
218.0,393.2,80.0,0.30593,0.81899,23.751,990.27,98.4,5222.0,2011-08-06 09:00:00
218.0,382.86,75.762,0.26445,1.0027,24.303,967.39,98.4,5222.5,2011-08-06 09:30:00
218.0,375.49,73.63,0.22589,1.1516,24.612,838.72,98.4,5223.0,2011-08-06 10:00:00
218.0,369.94,74.052,0.32894,0.42892,25.011,839.13,98.4,5223.5,2011-08-06 10:30:00
218.0,363.39,71.699,0.27124,0.26288,25.6,1067.1,98.35,5224.0,2011-08-06 11:00:00
218.0,361.1,69.105,0.14752,0.71602,25.753,1029.2,98.3,5224.5,2011-08-06 11:30:00
218.0,358.51,69.694,0.25144,1.0463,25.748,816.0,98.3,5225.0,2011-08-06 12:00:00
218.0,356.34,70.82,0.41451,1.4188,25.733,873.05,98.287,5225.5,2011-08-06 12:30:00
218.0,355.74,70.181,0.21973,1.2269,25.721,716.35,98.2,5226.0,2011-08-06 13:00:00
218.0,356.67,65.724,0.34456,0.63853,26.366,1304.8,98.2,5226.5,2011-08-06 13:30:00
218.0,358.68,62.257,0.30304,0.51919,26.818,1251.3,98.2,5227.0,2011-08-06 14:00:00
218.0,359.87,60.815,0.35241,1.3645,27.083,1172.9,98.12,5227.5,2011-08-06 14:30:00
218.0,359.0,63.65,0.33291,1.059,26.732,797.34,98.1,5228.0,2011-08-06 15:00:00
218.0,359.37,62.2,0.30785,1.132,26.902,926.34,98.1,5228.5,2011-08-06 15:30:00
218.0,359.51,61.586,0.28863,0.90877,26.898,690.8,98.1,5229.0,2011-08-06 16:00:00
218.0,362.37,58.629,0.22256,1.0095,27.182,971.63,98.1,5229.5,2011-08-06 16:30:00
218.0,362.75,59.217,0.071979,0.47992,26.924,326.63,98.093,5230.0,2011-08-06 17:00:00
218.0,364.88,73.365,0.38913,2.4946,26.214,224.45,98.027,5230.5,2011-08-06 17:30:00
218.0,366.9,75.486,0.30973,3.063,26.104,229.04,98.0,5231.0,2011-08-06 18:00:00
218.0,366.46,74.659,0.16845,2.5068,25.45,259.01,98.0,5231.5,2011-08-06 18:30:00
218.0,365.27,77.467,0.18707,2.9254,25.171,107.35,98.0,5232.0,2011-08-06 19:00:00
218.0,365.56,79.901,0.19955,3.2328,24.882,26.626,98.0,5232.5,2011-08-06 19:30:00
218.0,366.1,82.35,0.093232,2.1647,24.349,3.123,98.053,5233.0,2011-08-06 20:00:00
218.0,370.17,76.19,0.18022,2.6193,23.851,2.2033,98.1,5233.5,2011-08-06 20:30:00
218.0,374.57,74.046,0.16033,3.1948,23.557,2.1762,98.073,5234.0,2011-08-06 21:00:00
218.0,375.92,79.329,0.16069,3.5009,22.844,2.1729,98.03,5234.5,2011-08-06 21:30:00
218.0,374.1,82.46,0.15814,2.9413,22.632,2.084,98.0,5235.0,2011-08-06 22:00:00
